residue ARG
donate	      30	      30	      30	339098
partnertodonate	      25	      26	      29	    11
partnertodonate	      25	      26	      30	    53
partnertodonate	      25	      26	      31	     5
partnertodonate	      25	      27	      28	     4
partnertodonate	      25	      27	      29	    14
partnertodonate	      25	      27	      30	    36
partnertodonate	      25	      27	      31	    17
partnertodonate	      25	      27	      32	     3
partnertodonate	      25	      28	      28	     2
partnertodonate	      25	      28	      29	    10
partnertodonate	      25	      28	      30	     5
partnertodonate	      25	      28	      31	     4
partnertodonate	      25	      28	      32	     1
partnertodonate	      25	      29	      30	     1
partnertodonate	      26	      25	      28	    11
partnertodonate	      26	      25	      29	   105
partnertodonate	      26	      25	      30	   294
partnertodonate	      26	      25	      31	    80
partnertodonate	      26	      25	      32	     4
partnertodonate	      26	      26	      27	     7
partnertodonate	      26	      26	      28	   158
partnertodonate	      26	      26	      29	   546
partnertodonate	      26	      26	      30	  2275
partnertodonate	      26	      26	      31	   919
partnertodonate	      26	      26	      32	   216
partnertodonate	      26	      26	      33	     9
partnertodonate	      26	      27	      27	    14
partnertodonate	      26	      27	      28	    50
partnertodonate	      26	      27	      29	   123
partnertodonate	      26	      27	      30	   820
partnertodonate	      26	      27	      31	   559
partnertodonate	      26	      27	      32	   266
partnertodonate	      26	      27	      33	    69
partnertodonate	      26	      28	      27	     6
partnertodonate	      26	      28	      28	    23
partnertodonate	      26	      28	      29	     4
partnertodonate	      26	      28	      30	    14
partnertodonate	      26	      28	      31	    18
partnertodonate	      26	      28	      32	    40
partnertodonate	      26	      28	      33	    25
partnertodonate	      26	      29	      27	     1
partnertodonate	      26	      29	      28	     1
partnertodonate	      26	      29	      29	     1
partnertodonate	      26	      29	      33	     1
partnertodonate	      27	      24	      29	     5
partnertodonate	      27	      24	      30	    48
partnertodonate	      27	      24	      31	     1
partnertodonate	      27	      25	      27	     2
partnertodonate	      27	      25	      28	   101
partnertodonate	      27	      25	      29	   472
partnertodonate	      27	      25	      30	  1378
partnertodonate	      27	      25	      31	   298
partnertodonate	      27	      25	      32	    78
partnertodonate	      27	      25	      33	     3
partnertodonate	      27	      26	      27	    89
partnertodonate	      27	      26	      28	   606
partnertodonate	      27	      26	      29	  1538
partnertodonate	      27	      26	      30	  5102
partnertodonate	      27	      26	      31	  2000
partnertodonate	      27	      26	      32	   567
partnertodonate	      27	      26	      33	    94
partnertodonate	      27	      27	      26	     7
