residue ARG
donate	      17	      29	      31	     1
donate	      17	      30	      30	     1
donate	      17	      30	      31	     1
donate	      17	      31	      29	     1
donate	      17	      31	      31	     6
donate	      17	      32	      29	     1
donate	      17	      32	      30	     4
donate	      17	      32	      31	     2
donate	      17	      32	      32	     2
donate	      17	      33	      28	     1
donate	      17	      33	      29	     2
donate	      17	      33	      30	     1
donate	      17	      33	      31	     4
donate	      17	      34	      29	     1
donate	      17	      34	      30	     7
donate	      17	      34	      33	     1
donate	      17	      35	      30	     2
donate	      17	      35	      31	     1
donate	      17	      35	      32	     1
donate	      18	      28	      30	     1
donate	      18	      28	      31	     1
donate	      18	      29	      30	     4
donate	      18	      29	      32	     1
donate	      18	      30	      27	     1
donate	      18	      30	      28	     3
donate	      18	      30	      29	     5
donate	      18	      30	      30	    24
donate	      18	      30	      31	    20
donate	      18	      30	      32	    35
donate	      18	      30	      33	    19
donate	      18	      30	      34	     9
donate	      18	      31	      25	     1
donate	      18	      31	      28	     6
donate	      18	      31	      29	     2
donate	      18	      31	      30	    22
donate	      18	      31	      31	    11
donate	      18	      31	      32	     9
donate	      18	      31	      33	    16
donate	      18	      31	      34	     8
donate	      18	      31	      35	     3
donate	      18	      32	      26	     1
donate	      18	      32	      27	     2
donate	      18	      32	      28	     1
donate	      18	      32	      29	     7
donate	      18	      32	      30	     9
donate	      18	      32	      31	     3
donate	      18	      32	      32	     6
donate	      18	      32	      33	    13
donate	      18	      32	      34	    12
donate	      18	      33	      26	     2
donate	      18	      33	      27	     2
donate	      18	      33	      28	     4
donate	      18	      33	      30	    10
donate	      18	      33	      31	     8
donate	      18	      33	      32	    13
donate	      18	      33	      33	    12
donate	      18	      33	      34	     5
donate	      18	      33	      35	     1
donate	      18	      34	      25	     1
donate	      18	      34	      27	     6
donate	      18	      34	      28	     3
donate	      18	      34	      29	     7
donate	      18	      34	      30	    24
donate	      18	      34	      31	    22
donate	      18	      34	      32	    14
donate	      18	      34	      33	    18
donate	      18	      34	      34	     6
donate	      18	      35	      26	     1
donate	      18	      35	      27	     5
donate	      18	      35	      28	    16
donate	      18	      35	      29	    25
donate	      18	      35	      30	    54
donate	      18	      35	      31	    26
donate	      18	      35	      32	    23
donate	      18	      35	      33	     8
donate	      18	      35	      34	     4
donate	      18	      36	      27	     3
donate	      18	      36	      28	    18
donate	      18	      36	      29	    28
donate	      18	      36	      30	    86
donate	      18	      36	      31	    32
donate	      18	      36	      32	    25
donate	      18	      36	      33	     8
