residue ARG
donate	      30	      30	      30	 36859
partnertodonate	      25	      26	      29	     1
partnertodonate	      25	      26	      30	     5
partnertodonate	      25	      27	      29	     1
partnertodonate	      25	      27	      30	     4
partnertodonate	      25	      27	      31	     2
partnertodonate	      25	      28	      29	     1
partnertodonate	      25	      28	      30	     1
partnertodonate	      25	      28	      31	     1
partnertodonate	      25	      28	      32	     1
partnertodonate	      26	      25	      29	    10
partnertodonate	      26	      25	      30	    28
partnertodonate	      26	      25	      31	     4
partnertodonate	      26	      26	      28	    11
partnertodonate	      26	      26	      29	    40
partnertodonate	      26	      26	      30	   235
partnertodonate	      26	      26	      31	    86
partnertodonate	      26	      26	      32	    12
partnertodonate	      26	      27	      27	     2
partnertodonate	      26	      27	      28	     4
partnertodonate	      26	      27	      29	     8
partnertodonate	      26	      27	      30	    68
partnertodonate	      26	      27	      31	    40
partnertodonate	      26	      27	      32	    18
partnertodonate	      26	      27	      33	     6
partnertodonate	      26	      28	      27	     1
partnertodonate	      26	      28	      28	     3
partnertodonate	      26	      28	      30	     2
partnertodonate	      26	      28	      32	     2
partnertodonate	      27	      24	      30	     7
partnertodonate	      27	      24	      31	     1
partnertodonate	      27	      25	      28	    11
partnertodonate	      27	      25	      29	    54
partnertodonate	      27	      25	      30	   119
partnertodonate	      27	      25	      31	    18
partnertodonate	      27	      25	      32	     9
partnertodonate	      27	      26	      27	     5
partnertodonate	      27	      26	      28	    75
partnertodonate	      27	      26	      29	   169
partnertodonate	      27	      26	      30	   589
partnertodonate	      27	      26	      31	   215
partnertodonate	      27	      26	      32	    71
partnertodonate	      27	      26	      33	     7
partnertodonate	      27	      27	      27	    14
partnertodonate	      27	      27	      28	     9
partnertodonate	      27	      27	      29	    21
partnertodonate	      27	      27	      30	    23
partnertodonate	      27	      27	      31	    46
partnertodonate	      27	      27	      32	    65
partnertodonate	      27	      27	      33	    50
partnertodonate	      27	      27	      34	     4
partnertodonate	      27	      28	      27	     2
partnertodonate	      27	      28	      28	     1
partnertodonate	      27	      28	      31	     1
partnertodonate	      27	      28	      32	     3
partnertodonate	      27	      28	      33	    13
partnertodonate	      27	      28	      34	    10
partnertodonate	      28	      24	      29	     5
partnertodonate	      28	      24	      30	    14
partnertodonate	      28	      24	      31	     1
partnertodonate	      28	      25	      27	     6
partnertodonate	      28	      25	      28	    24
partnertodonate	      28	      25	      29	   108
partnertodonate	      28	      25	      30	   268
partnertodonate	      28	      25	      31	    30
partnertodonate	      28	      25	      32	    12
partnertodonate	      28	      26	      27	    17
partnertodonate	      28	      26	      28	    60
partnertodonate	      28	      26	      29	   103
partnertodonate	      28	      26	      30	   158
partnertodonate	      28	      26	      31	    41
partnertodonate	      28	      26	      32	    25
partnertodonate	      28	      26	      33	     8
partnertodonate	      28	      26	      34	     3
partnertodonate	      28	      27	      26	     1
partnertodonate	      28	      27	      27	     4
partnertodonate	      28	      27	      28	     4
partnertodonate	      28	      27	      32	     1
