residue ARG
donate	      16	      33	      30	     1
donate	      17	      30	      30	     6
donate	      17	      30	      31	     2
donate	      17	      30	      32	     1
donate	      17	      31	      29	     2
donate	      17	      31	      30	     5
donate	      17	      31	      31	    13
donate	      17	      31	      32	     7
donate	      17	      31	      33	     1
donate	      17	      32	      29	     4
donate	      17	      32	      30	     6
donate	      17	      32	      31	     9
donate	      17	      32	      32	     7
donate	      17	      33	      29	     3
donate	      17	      33	      30	     4
donate	      17	      33	      31	     3
donate	      17	      33	      33	     1
donate	      17	      34	      29	     1
donate	      17	      34	      30	     7
donate	      17	      34	      31	     3
donate	      17	      35	      29	     1
donate	      17	      35	      30	     2
donate	      17	      36	      30	     1
donate	      18	      28	      29	     1
donate	      18	      29	      30	     3
donate	      18	      29	      31	     2
donate	      18	      29	      32	     2
donate	      18	      30	      26	     1
donate	      18	      30	      27	     5
donate	      18	      30	      28	     3
donate	      18	      30	      29	    10
donate	      18	      30	      30	    67
donate	      18	      30	      31	    65
donate	      18	      30	      32	    66
donate	      18	      30	      33	    37
donate	      18	      30	      34	    24
donate	      18	      31	      25	     1
donate	      18	      31	      26	     3
donate	      18	      31	      27	     4
donate	      18	      31	      28	    12
donate	      18	      31	      29	    11
donate	      18	      31	      30	    40
donate	      18	      31	      31	    25
donate	      18	      31	      32	    31
donate	      18	      31	      33	    40
donate	      18	      31	      34	    25
donate	      18	      31	      35	     9
donate	      18	      32	      26	     2
donate	      18	      32	      27	     4
donate	      18	      32	      28	     7
donate	      18	      32	      29	     7
donate	      18	      32	      30	    16
donate	      18	      32	      31	    11
donate	      18	      32	      32	    22
donate	      18	      32	      33	    40
donate	      18	      32	      34	    30
donate	      18	      32	      35	     4
donate	      18	      33	      25	     1
donate	      18	      33	      26	     1
donate	      18	      33	      27	     3
donate	      18	      33	      28	     5
donate	      18	      33	      29	     1
donate	      18	      33	      30	    27
donate	      18	      33	      31	    19
donate	      18	      33	      32	    26
donate	      18	      33	      33	    29
donate	      18	      33	      34	    12
donate	      18	      33	      35	     1
donate	      18	      34	      25	     1
donate	      18	      34	      26	     3
donate	      18	      34	      27	    13
donate	      18	      34	      28	     9
donate	      18	      34	      29	    17
donate	      18	      34	      30	    55
donate	      18	      34	      31	    38
donate	      18	      34	      32	    34
donate	      18	      34	      33	    28
donate	      18	      34	      34	     5
donate	      18	      35	      26	     2
donate	      18	      35	      27	    11
donate	      18	      35	      28	    24
donate	      18	      35	      29	    47
donate	      18	      35	      30	   126
donate	      18	      35	      31	    72
donate	      18	      35	      32	    56
donate	      18	      35	      33	    24
donate	      18	      35	      34	     6
donate	      18	      36	      27	     4
donate	      18	      36	      28	    25
donate	      18	      36	      29	    69
donate	      18	      36	      30	   217
donate	      18	      36	      31	    74
donate	      18	      36	      32	    56
donate	      18	      36	      33	    14
donate	      18	      36	      34	     3
donate	      18	      37	      27	     1
donate	      18	      37	      28	    24
donate	      18	      37	      29	    51
donate	      18	      37	      30	   198
donate	      18	      37	      31	    97
donate	      18	      37	      32	    22
donate	      18	      37	      33	     2
donate	      18	      38	      29	     8
donate	      18	      38	      30	    52
donate	      18	      38	      31	    13
donate	      18	      38	      32	     1
donate	      19	      27	      32	     1
donate	      19	      28	      30	     2
donate	      19	      28	      31	     2
donate	      19	      29	      29	     1
donate	      19	      29	      30	     3
donate	      19	      29	      31	     4
donate	      19	      29	      32	     5
donate	      19	      29	      33	     3
donate	      19	      29	      34	     3
donate	      19	      29	      35	     3
donate	      19	      30	      26	     2
donate	      19	      30	      27	     1
donate	      19	      30	      28	     3
donate	      19	      30	      29	     3
donate	      19	      30	      30	    11
donate	      19	      30	      31	     9
donate	      19	      30	      32	    16
donate	      19	      30	      33	    18
donate	      19	      30	      34	    21
donate	      19	      30	      35	    27
donate	      19	      31	      25	     2
donate	      19	      31	      26	     3
donate	      19	      31	      27	     2
donate	      19	      31	      29	     4
donate	      19	      31	      30	     4
donate	      19	      31	      31	     4
donate	      19	      31	      33	     5
donate	      19	      31	      34	     6
donate	      19	      31	      35	    19
donate	      19	      31	      36	    10
donate	      19	      32	      25	     3
donate	      19	      32	      26	     3
donate	      19	      32	      27	     2
donate	      19	      32	      28	     3
donate	      19	      32	      29	     1
donate	      19	      32	      30	     6
donate	      19	      32	      31	     1
donate	      19	      32	      32	     5
donate	      19	      32	      33	     2
donate	      19	      32	      34	     6
donate	      19	      32	      35	    14
donate	      19	      32	      36	    20
donate	      19	      33	      24	     2
donate	      19	      33	      25	     4
donate	      19	      33	      27	     3
donate	      19	      33	      28	     3
donate	      19	      33	      29	     1
donate	      19	      33	      30	     9
donate	      19	      33	      31	     6
donate	      19	      33	      32	     2
donate	      19	      33	      33	     7
donate	      19	      33	      34	    13
donate	      19	      33	      35	    21
donate	      19	      33	      36	    11
donate	      19	      33	      37	     1
donate	      19	      34	      24	     4
donate	      19	      34	      25	     6
donate	      19	      34	      26	     4
donate	      19	      34	      27	     3
donate	      19	      34	      28	     4
donate	      19	      34	      29	     2
donate	      19	      34	      30	     9
donate	      19	      34	      31	     5
donate	      19	      34	      32	     7
donate	      19	      34	      33	    15
donate	      19	      34	      34	    20
donate	      19	      34	      35	    13
donate	      19	      34	      36	     5
donate	      19	      35	      25	     6
donate	      19	      35	      26	    21
donate	      19	      35	      27	    25
donate	      19	      35	      28	    13
donate	      19	      35	      29	     6
donate	      19	      35	      30	    17
donate	      19	      35	      31	     6
donate	      19	      35	      32	    20
donate	      19	      35	      33	    48
donate	      19	      35	      34	    40
donate	      19	      35	      35	    12
donate	      19	      35	      36	     2
donate	      19	      36	      24	     1
donate	      19	      36	      25	     2
donate	      19	      36	      26	    21
donate	      19	      36	      27	    33
donate	      19	      36	      28	    47
donate	      19	      36	      29	    26
donate	      19	      36	      30	    44
donate	      19	      36	      31	    33
donate	      19	      36	      32	    55
donate	      19	      36	      33	    68
donate	      19	      36	      34	    38
donate	      19	      36	      35	     9
donate	      19	      37	      25	     2
donate	      19	      37	      26	    10
donate	      19	      37	      27	    47
donate	      19	      37	      28	    53
donate	      19	      37	      29	    48
donate	      19	      37	      30	    90
donate	      19	      37	      31	    56
donate	      19	      37	      32	    80
donate	      19	      37	      33	    70
donate	      19	      37	      34	    29
donate	      19	      37	      35	     3
donate	      19	      38	      26	     1
donate	      19	      38	      27	    14
donate	      19	      38	      28	    51
donate	      19	      38	      29	    83
donate	      19	      38	      30	   220
donate	      19	      38	      31	   109
donate	      19	      38	      32	    85
donate	      19	      38	      33	    39
donate	      19	      38	      34	     4
donate	      19	      39	      27	     2
donate	      19	      39	      28	    13
donate	      19	      39	      29	    30
donate	      19	      39	      30	    81
donate	      19	      39	      31	    30
donate	      19	      39	      32	    10
donate	      19	      39	      33	     1
donate	      20	      26	      28	     1
donate	      20	      27	      30	     4
donate	      20	      27	      31	     1
donate	      20	      27	      33	     1
donate	      20	      28	      29	     1
donate	      20	      28	      30	     1
donate	      20	      28	      31	     1
donate	      20	      28	      32	     1
donate	      20	      28	      33	     2
donate	      20	      28	      35	     1
donate	      20	      29	      27	     1
donate	      20	      29	      28	     2
donate	      20	      29	      29	     3
donate	      20	      29	      30	     6
donate	      20	      29	      32	     2
donate	      20	      29	      33	    11
donate	      20	      29	      34	     1
donate	      20	      29	      35	     3
donate	      20	      30	      25	     1
donate	      20	      30	      26	     1
donate	      20	      30	      27	     5
donate	      20	      30	      28	     2
donate	      20	      30	      29	     9
donate	      20	      30	      30	    14
donate	      20	      30	      31	     9
donate	      20	      30	      32	    10
donate	      20	      30	      33	    14
donate	      20	      30	      34	    18
donate	      20	      30	      35	     6
donate	      20	      30	      36	     5
donate	      20	      30	      37	     1
donate	      20	      31	      26	     2
donate	      20	      31	      28	     1
donate	      20	      31	      29	     5
donate	      20	      31	      30	     8
donate	      20	      31	      31	     2
donate	      20	      31	      32	     6
donate	      20	      31	      33	    11
donate	      20	      31	      34	     6
donate	      20	      31	      35	     8
donate	      20	      31	      36	     4
donate	      20	      31	      37	     5
donate	      20	      31	      38	     2
donate	      20	      32	      25	     2
donate	      20	      32	      26	     2
donate	      20	      32	      27	     1
donate	      20	      32	      28	     1
donate	      20	      32	      29	     3
donate	      20	      32	      30	     5
donate	      20	      32	      31	     3
donate	      20	      32	      32	     3
donate	      20	      32	      33	     4
donate	      20	      32	      34	    12
donate	      20	      32	      35	     6
donate	      20	      32	      36	     4
donate	      20	      32	      37	    17
donate	      20	      32	      38	     1
donate	      20	      33	      25	     5
donate	      20	      33	      26	     2
donate	      20	      33	      27	     2
donate	      20	      33	      28	     2
donate	      20	      33	      29	     6
donate	      20	      33	      30	    14
donate	      20	      33	      31	    11
donate	      20	      33	      32	     6
donate	      20	      33	      33	    14
donate	      20	      33	      34	     9
