residue ARG
accept	      28	      30	      30	     1
accept	      28	      31	      30	     6
accept	      28	      32	      30	     2
accept	      29	      31	      30	  1187
accept	      29	      32	      30	339902
accept	      29	      33	      30	     1
accept	      30	      31	      30	     6
accept	      30	      32	      30	   790
accept	      30	      33	      30	     1
accept	      34	      35	      30	     1
accept	      42	      32	      30	     1
partnertoaccept	      22	      31	      29	     1
partnertoaccept	      22	      31	      30	     1
partnertoaccept	      22	      32	      29	     7
partnertoaccept	      22	      32	      30	     3
partnertoaccept	      22	      32	      31	     1
partnertoaccept	      22	      33	      29	     3
partnertoaccept	      22	      33	      30	    15
partnertoaccept	      23	      30	      28	     3
partnertoaccept	      23	      30	      29	     2
partnertoaccept	      23	      31	      27	     8
partnertoaccept	      23	      31	      28	    30
partnertoaccept	      23	      31	      29	     9
partnertoaccept	      23	      31	      30	     1
partnertoaccept	      23	      32	      27	    10
partnertoaccept	      23	      32	      28	    36
partnertoaccept	      23	      32	      29	    27
partnertoaccept	      23	      32	      30	     5
partnertoaccept	      23	      32	      31	     5
partnertoaccept	      23	      32	      33	     4
partnertoaccept	      23	      33	      27	    16
partnertoaccept	      23	      33	      28	    64
partnertoaccept	      23	      33	      29	    97
partnertoaccept	      23	      33	      30	    52
partnertoaccept	      23	      33	      31	     8
partnertoaccept	      23	      33	      32	     5
partnertoaccept	      23	      33	      33	     2
partnertoaccept	      23	      34	      27	     1
partnertoaccept	      23	      34	      28	    36
partnertoaccept	      23	      34	      29	    47
partnertoaccept	      23	      34	      30	    39
partnertoaccept	      23	      34	      31	    11
partnertoaccept	      23	      34	      32	     8
partnertoaccept	      23	      35	      29	     4
partnertoaccept	      23	      35	      30	    12
partnertoaccept	      24	      30	      26	     3
partnertoaccept	      24	      30	      27	     7
partnertoaccept	      24	      30	      28	     1
partnertoaccept	      24	      30	      30	     2
partnertoaccept	      24	      31	      26	    11
partnertoaccept	      24	      31	      27	    11
partnertoaccept	      24	      31	      28	     4
partnertoaccept	      24	      31	      30	     3
partnertoaccept	      24	      31	      32	     5
partnertoaccept	      24	      31	      34	     3
partnertoaccept	      24	      32	      26	     6
partnertoaccept	      24	      32	      27	    25
partnertoaccept	      24	      32	      28	    19
partnertoaccept	      24	      32	      29	     5
partnertoaccept	      24	      32	      30	     2
partnertoaccept	      24	      32	      31	     3
partnertoaccept	      24	      32	      32	    12
partnertoaccept	      24	      32	      33	    10
partnertoaccept	      24	      32	      34	     9
partnertoaccept	      24	      33	      26	    15
partnertoaccept	      24	      33	      27	    56
partnertoaccept	      24	      33	      28	   128
partnertoaccept	      24	      33	      29	   131
partnertoaccept	      24	      33	      30	    76
partnertoaccept	      24	      33	      31	    29
partnertoaccept	      24	      33	      32	    42
partnertoaccept	      24	      33	      33	    30
partnertoaccept	      24	      33	      34	     4
partnertoaccept	      24	      34	      26	     7
partnertoaccept	      24	      34	      27	    42
partnertoaccept	      24	      34	      28	   110
partnertoaccept	      24	      34	      29	   106
partnertoaccept	      24	      34	      30	   267
partnertoaccept	      24	      34	      31	    95
partnertoaccept	      24	      34	      32	    18
partnertoaccept	      24	      34	      33	    14
partnertoaccept	      24	      35	      27	    26
partnertoaccept	      24	      35	      28	    63
partnertoaccept	      24	      35	      29	   106
partnertoaccept	      24	      35	      30	   188
partnertoaccept	      24	      35	      31	    43
partnertoaccept	      24	      35	      32	    10
partnertoaccept	      24	      35	      33	     4
partnertoaccept	      24	      36	      28	     5
